2.0041E+13,29,15,160101
2.0041E+13,30,15,20102
2.0041E+13,31,76,120303
2.0041E+13,32,15,10201
2.0041E+13,33,240,10101
2.0041E+13,1,90,10101
2.0041E+13,2,30,10201
2.0041E+13,3,30,180601
2.0041E+13,4,150,60102
2.0041E+13,5,105,140101
2.0041E+13,6,45,120101
2.0041E+13,7,30,181201
2.0041E+13,8,30,120308
2.0041E+13,9,30,110101
2.0041E+13,10,300,120308
2.0041E+13,11,45,110101
2.0041E+13,12,225,120303
2.0041E+13,13,330,10101
2.0041E+13,1,390,10101
2.0041E+13,2,20,10201
2.0041E+13,3,8,181101
2.0041E+13,4,15,110101
2.0041E+13,5,80,181101
2.0041E+13,6,20,110101
2.0041E+13,7,120,120301
2.0041E+13,8,105,120303
2.0041E+13,9,112,120101
2.0041E+13,10,30,110101
2.0041E+13,11,210,120101
2.0041E+13,12,90,181201
2.0041E+13,13,15,120101
2.0041E+13,14,5,110101
2.0041E+13,15,8,10201
2.0041E+13,16,212,10101
2.0041E+13,1,90,10101
2.0041E+13,2,30,110101
2.0041E+13,3,315,181101
2.0041E+13,4,5,180280
2.0041E+13,5,5,20903
2.0041E+13,6,5,180280
2.0041E+13,7,30,110101
2.0041E+13,8,60,169989
2.0041E+13,9,90,120101
2.0041E+13,10,15,180701
2.0041E+13,11,30,70101
2.0041E+13,12,15,180701
2.0041E+13,13,10,20104
2.0041E+13,14,60,20902
2.0041E+13,15,20,20201
2.0041E+13,16,60,110101
2.0041E+13,17,180,120303
2.0041E+13,18,30,10201
2.0041E+13,19,390,10101
2.0041E+13,1,120,10101
2.0041E+13,2,45,10201
2.0041E+13,3,7,180782
2.0041E+13,4,2,70103
2.0041E+13,5,36,180501
2.0041E+13,6,240,50101
2.0041E+13,7,45,110101
2.0041E+13,8,315,50101
2.0041E+13,9,40,180501
2.0041E+13,10,30,120101
2.0041E+13,11,25,110101
2.0041E+13,12,55,120309
2.0041E+13,13,60,120303
2.0041E+13,14,45,120312
2.0041E+13,15,375,10101
2.0041E+13,1,150,10101
2.0041E+13,2,20,110101
2.0041E+13,3,30,110101
2.0041E+13,4,120,20701
2.0041E+13,5,15,180382
2.0041E+13,6,45,30404
2.0041E+13,7,10,180701
2.0041E+13,8,30,70101
2.0041E+13,9,15,180280
2.0041E+13,10,15,20104
2.0041E+13,11,10,180280
2.0041E+13,12,60,20101
2.0041E+13,13,10,181101
2.0041E+13,14,30,110101
2.0041E+13,15,20,120312
2.0041E+13,16,30,20681
2.0041E+13,17,60,120101
2.0041E+13,18,110,500106
2.0041E+13,19,20,20201
2.0041E+13,20,30,110101
2.0041E+13,21,15,20401
2.0041E+13,22,40,120303
2.0041E+13,23,15,20681
2.0041E+13,24,30,120303
2.0041E+13,25,10,20681
2.0041E+13,26,125,120303
2.0041E+13,27,10,20681
2.0041E+13,28,5,120303
2.0041E+13,29,315,10101
2.0041E+13,30,15,20681
2.0041E+13,31,30,10101
2.0041E+13,1,240,10101
2.0041E+13,2,30,10201
2.0041E+13,3,30,180701
2.0041E+13,4,45,70101
2.0041E+13,5,30,180701
2.0041E+13,6,60,20101
2.0041E+13,7,30,20102
2.0041E+13,8,20,20902
2.0041E+13,9,120,180782
2.0041E+13,10,10,70104
2.0041E+13,11,20,20902
2.0041E+13,12,60,120301
2.0041E+13,13,1,181101
2.0041E+13,14,60,110101
2.0041E+13,15,30,10201
2.0041E+13,16,10,181202
2.0041E+13,17,420,120201
2.0041E+13,18,10,181202
2.0041E+13,19,214,10101
2.0041E+13,1,150,10101
2.0041E+13,2,5,10201
2.0041E+13,3,5,20201
2.0041E+13,4,10,20681
2.0041E+13,5,60,10301
2.0041E+13,6,60,10201
2.0041E+13,7,20,181201
2.0041E+13,8,50,120101
2.0041E+13,9,90,140101
2.0041E+13,10,20,120101
2.0041E+13,11,20,181201
2.0041E+13,12,30,110101
2.0041E+13,13,180,20501
2.0041E+13,14,60,10201
2.0041E+13,15,20,181201
2.0041E+13,16,240,120101
2.0041E+13,17,20,181201
2.0041E+13,18,60,120312
2.0041E+13,19,10,10201
2.0041E+13,20,330,10101
2.0041E+13,1,150,10101
2.0041E+13,2,15,110101
2.0041E+13,3,20,181201
2.0041E+13,4,20,120101
2.0041E+13,5,435,60101
2.0041E+13,6,20,181101
2.0041E+13,7,20,110101
2.0041E+13,8,20,120303
2.0041E+13,9,5,120101
2.0041E+13,10,1,181201
2.0041E+13,11,5,10201
2.0041E+13,12,30,180501
2.0041E+13,13,54,50101
2.0041E+13,14,10,10201
2.0041E+13,15,20,120101
2.0041E+13,16,25,180682
2.0041E+13,17,20,500101
2.0041E+13,18,120,120303
2.0041E+13,19,60,120101
2.0041E+13,20,1,181201
2.0041E+13,21,10,120101
2.0041E+13,22,10,20801
2.0041E+13,23,15,120303
2.0041E+13,24,120,160102
2.0041E+13,25,15,10201
2.0041E+13,26,219,10101
2.0041E+13,1,150,10101
2.0041E+13,2,35,10201
2.0041E+13,3,45,180601
2.0041E+13,4,250,60101
2.0041E+13,5,60,110101
2.0041E+13,6,240,60101
2.0041E+13,7,45,180601
2.0041E+13,8,15,20904
2.0041E+13,9,5,180782
2.0041E+13,10,235,70104
2.0041E+13,11,5,180782
2.0041E+13,12,120,120307
2.0041E+13,13,235,10101
2.0041E+13,1,50,10101
2.0041E+13,2,25,10201
2.0041E+13,3,5,180782
2.0041E+13,4,6,70102
2.0041E+13,5,64,180501
2.0041E+13,6,300,50101
2.0041E+13,7,30,110101
2.0041E+13,8,330,50101
2.0041E+13,9,75,180701
2.0041E+13,10,5,70101
2.0041E+13,11,5,180701
